time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:03,264,2,0,0,0,137,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:01:03,264,2,0,0,0,140,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:02:03,264,2,0,0,0,137,236,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:03:03,264,2,0,0,0,137,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:04:04,264,2,0,0,0,137,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:05:04,264,2,0,0,0,137,235,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:06:04,264,2,0,0,0,137,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:07:04,264,2,0,0,0,137,235,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:08:04,264,2,0,0,0,137,235,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:09:04,264,2,0,0,0,137,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:10:05,264,2,0,0,0,137,235,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:11:05,264,2,0,0,0,137,235,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:12:05,264,2,0,0,0,137,235,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:13:05,264,2,0,0,0,137,235,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:14:05,264,2,0,0,0,137,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:15:05,264,2,0,0,0,137,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:16:05,264,2,0,0,0,137,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:17:06,264,2,0,0,0,137,236,236,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:18:06,264,2,0,0,0,137,236,236,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:19:06,264,2,0,0,0,137,236,236,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
