time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:47,264,2,0,0,0,101,233,233,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:01:47,264,2,0,0,0,101,234,234,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:02:48,264,2,0,0,0,101,234,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:03:48,264,2,0,0,0,101,232,232,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:04:48,264,2,0,0,0,99,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:05:48,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:06:48,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:07:48,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:08:49,264,2,0,0,0,101,233,232,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:09:49,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:10:49,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:11:49,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:12:49,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:13:49,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:14:50,264,2,0,0,0,101,232,232,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:15:50,264,2,0,0,0,101,232,232,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:16:50,264,2,0,0,0,101,234,233,238,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:17:50,264,2,0,0,0,101,234,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:18:50,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:19:51,264,2,0,0,0,101,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:20:51,264,2,0,0,0,99,234,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:21:51,264,2,0,0,0,99,234,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:22:51,264,2,0,0,0,99,233,232,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:23:51,264,2,0,0,0,99,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:24:51,264,2,0,0,0,99,232,232,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:25:52,264,2,0,0,0,99,233,233,236,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:26:52,264,2,0,0,0,99,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:27:52,264,2,0,0,0,99,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:28:52,264,2,0,0,0,99,233,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:29:52,264,2,0,0,0,99,234,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
00:30:52,264,2,0,0,0,99,234,233,237,1,0,10,60227,13,44298,10,6,15000,4,1,100,100
