time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:49,264,2,0,0,0,60,233,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:01:49,264,2,0,0,0,60,233,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:02:49,264,2,0,0,0,60,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:03:50,264,2,0,0,0,60,233,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:04:50,264,2,0,0,0,60,233,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:05:50,264,2,0,0,0,60,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:06:50,264,2,0,0,0,60,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:07:50,264,2,0,0,0,60,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:08:50,264,2,0,0,0,60,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:09:51,264,2,0,0,0,60,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:10:51,264,2,0,0,0,60,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:11:51,264,2,0,0,0,60,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:12:51,264,2,0,0,0,57,233,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:13:51,264,2,0,0,0,60,233,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:14:51,264,2,0,0,0,60,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:15:52,264,2,0,0,0,57,233,232,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:16:52,264,2,0,0,0,60,233,232,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:17:52,264,2,0,0,0,60,233,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:18:52,264,2,0,0,0,60,233,232,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:19:52,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:20:52,264,2,0,0,0,57,233,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:21:53,264,2,0,0,0,57,233,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:22:53,264,2,0,0,0,57,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:23:53,264,2,0,0,0,57,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:24:53,264,2,0,0,0,57,233,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:25:53,264,2,0,0,0,57,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:26:53,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:27:53,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:28:54,264,2,0,0,0,57,232,231,235,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:29:54,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:30:54,264,2,0,0,0,57,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:31:54,264,2,0,0,0,57,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:32:54,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:33:54,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:34:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:35:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:36:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:37:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:38:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:39:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:40:55,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:41:56,264,2,0,0,0,57,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:42:56,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:43:56,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:44:56,264,2,0,0,0,57,234,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:45:56,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:46:56,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:47:56,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:48:57,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:49:57,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:50:57,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:51:57,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:52:57,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:53:57,264,2,0,0,0,57,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:54:58,264,2,0,0,0,57,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:55:58,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:56:58,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:57:58,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:58:58,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
00:59:58,264,2,0,0,0,57,235,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:00:59,264,2,0,0,0,57,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:01:59,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:02:59,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:03:59,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:04:59,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:06:00,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:07:00,264,2,0,0,0,54,234,234,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:08:00,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:09:00,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:10:00,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:11:00,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:12:00,264,2,0,0,0,54,235,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:13:01,264,2,0,0,0,54,236,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:14:01,264,2,0,0,0,54,236,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:15:01,264,2,0,0,0,54,236,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:16:01,264,2,0,0,0,54,236,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:17:01,264,2,0,0,0,54,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:18:01,264,2,0,0,0,54,236,235,239,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:19:02,264,2,0,0,0,54,236,235,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:20:02,264,2,0,0,0,54,236,234,238,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:21:02,264,2,0,0,0,54,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:22:02,264,2,0,0,0,54,234,233,237,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:23:02,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:24:02,264,2,0,0,0,54,233,231,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:25:02,264,2,0,0,0,54,233,231,235,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:26:03,264,2,0,0,0,54,233,231,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:27:03,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:28:03,264,2,0,0,0,54,232,231,235,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:29:03,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:30:03,264,2,0,0,0,54,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:31:04,264,2,0,0,0,54,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:32:04,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:33:04,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:34:04,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:35:04,264,2,0,0,0,54,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:36:04,264,2,0,0,0,54,232,232,235,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:37:05,264,2,0,0,0,54,233,233,235,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:38:05,264,2,0,0,0,54,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:39:05,264,2,0,0,0,54,233,233,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:40:05,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:41:05,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
01:42:05,264,2,0,0,0,54,233,232,236,1,0,10,16279,13,350,10,6,15000,4,1,100,100
