time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:38,264,2,0,0,0,238,236,238,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:01:38,264,2,0,0,0,238,236,237,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:02:38,264,2,0,0,0,238,235,236,238,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:03:39,264,2,0,0,0,238,235,235,238,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:04:39,264,2,0,0,0,236,235,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:05:39,264,2,0,0,0,238,236,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:06:39,264,2,0,0,0,236,235,235,238,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:07:39,264,2,0,0,0,236,235,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:08:39,264,2,0,0,0,238,236,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:09:39,264,2,0,0,0,236,235,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:10:40,264,2,0,0,0,238,236,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:11:40,264,2,0,0,0,236,236,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:12:40,264,2,0,0,0,236,236,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:13:40,264,2,0,0,0,236,236,235,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:14:40,264,2,0,0,0,236,236,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:15:40,264,2,0,0,0,236,234,234,237,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:16:40,264,2,0,0,0,236,236,235,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:17:41,264,2,0,0,0,236,236,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:18:41,264,2,0,0,0,236,236,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:19:41,264,2,0,0,0,236,236,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:20:41,264,2,0,0,0,236,236,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:21:41,264,2,0,0,0,236,236,237,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:22:41,264,2,0,0,0,236,236,237,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:23:41,264,2,0,0,0,236,235,236,238,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:24:42,264,2,0,0,0,236,236,236,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:25:42,264,2,0,0,0,236,236,236,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:26:42,264,2,0,0,0,236,236,236,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:27:42,264,2,0,0,0,236,236,237,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:28:42,264,2,0,0,0,236,236,237,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:29:42,264,2,0,0,0,236,236,237,240,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
00:30:42,264,2,0,0,0,236,236,237,239,1,0,1,45902,4,29973,10,6,15000,4,1,100,100
