time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:04,264,2,0,0,0,280,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:01:04,264,2,0,0,0,280,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:02:04,264,2,0,0,0,280,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:03:04,264,2,0,0,0,280,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:04:04,264,2,0,0,0,280,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:05:04,264,2,0,0,0,277,234,236,238,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:06:04,264,2,0,0,0,277,235,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:07:05,264,2,0,0,0,277,234,235,238,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:08:05,264,2,0,0,0,280,235,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:09:05,264,2,0,0,0,277,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:10:05,264,2,0,0,0,277,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:11:05,264,2,0,0,0,277,236,236,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:12:05,264,2,0,0,0,277,234,235,238,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:13:05,264,2,0,0,0,277,235,236,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:14:06,264,2,0,0,0,277,236,237,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:15:06,264,2,0,0,0,277,236,236,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:16:06,264,2,0,0,0,277,236,236,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:17:06,264,2,0,0,0,277,236,237,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:18:06,264,2,0,0,0,277,236,237,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:19:06,264,2,0,0,0,277,236,237,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:20:07,264,2,0,0,0,277,236,237,240,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:21:07,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:22:07,264,2,0,0,0,275,235,236,238,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:23:07,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:24:07,264,2,0,0,0,275,235,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:25:07,264,2,0,0,0,275,235,235,238,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:26:07,264,2,0,0,0,275,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:27:08,264,2,0,0,0,275,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:28:08,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:29:08,264,2,0,0,0,275,236,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:30:08,264,2,0,0,0,275,236,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:31:08,264,2,0,0,0,275,236,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:32:08,264,2,0,0,0,275,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:33:09,264,2,0,0,0,275,236,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:34:09,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:35:09,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:36:09,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:37:09,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:38:09,264,2,0,0,0,275,235,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:39:09,264,2,0,0,0,275,236,237,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
00:40:10,264,2,0,0,0,275,235,236,239,1,0,1,64134,4,48205,10,6,15000,4,1,100,100
