time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:42,264,2,0,0,0,262,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:01:43,264,2,0,0,0,262,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:02:43,264,2,0,0,0,262,236,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:03:43,264,2,0,0,0,262,234,233,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:04:43,264,2,0,0,0,265,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:05:43,264,2,0,0,0,262,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:06:43,264,2,0,0,0,262,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:07:43,264,2,0,0,0,262,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:08:44,264,2,0,0,0,262,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:09:44,264,2,0,0,0,262,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:10:44,264,2,0,0,0,262,235,234,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:11:44,264,2,0,0,0,262,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:12:44,264,2,0,0,0,262,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:13:44,264,2,0,0,0,262,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:14:44,264,2,0,0,0,262,236,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:15:45,264,2,0,0,0,262,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:16:45,264,2,0,0,0,262,236,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:17:45,264,2,0,0,0,262,236,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:18:45,264,2,0,0,0,262,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:19:45,264,2,0,0,0,262,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:20:45,264,2,0,0,0,260,236,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:21:45,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:22:46,264,2,0,0,0,260,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:23:46,264,2,0,0,0,262,234,233,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:24:46,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:25:46,264,2,0,0,0,260,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:26:46,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:27:46,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:28:46,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:29:47,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:30:47,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:31:47,264,2,0,0,0,260,235,234,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:32:47,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:33:47,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:34:47,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:35:47,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:36:48,264,2,0,0,0,260,235,234,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:37:48,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:38:48,264,2,0,0,0,260,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:39:48,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:40:48,264,2,0,0,0,260,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:41:48,264,2,0,0,0,260,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:42:49,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:43:49,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:44:49,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:45:49,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:46:49,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:47:49,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:48:49,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:49:50,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:50:50,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:51:50,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:52:50,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:53:50,264,2,0,0,0,260,234,234,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:54:50,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:55:51,264,2,0,0,0,260,235,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:56:51,264,2,0,0,0,260,236,235,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:57:51,264,2,0,0,0,260,235,234,238,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
00:58:51,264,2,0,0,0,256,235,234,237,1,0,0,26832,3,10903,10,6,15000,4,1,100,100
